Name,Definition,Synonym,Output
primary coenzyme Q10 deficiency 7,A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of COQ4 on chromosome 9q34.11.,neonatal encephalomyopathy-cardiomyopathy-respiratory distress syndrome,coenzyme Q10 deficiency disease
primary coenzyme Q10 deficiency 8,A primary coenzyme Q10 deficiency that has_material_basis_in an autosomal recessive mutation of COQ7 on chromosome 16p12.3.,COQ10D8,coenzyme Q10 deficiency disease
X-linked Emery-Dreifuss muscular dystrophy 1,An Emery-Dreifuss muscular dystrophy that has_material_basis_in an X-linked recessive mutation of EMD on chromosome Xq28.,scapuloperoneal syndrome,Emery-Dreifuss muscular dystrophy
autosomal dominant Emery-Dreifuss muscular dystrophy 2,An Emery-Dreifuss muscular dystrophy that has_material_basis_in an autosomal dominant mutation of LMNA on chromosome 1q22.,scapuloilioperoneal atrophy with cardiopathy,Emery-Dreifuss muscular dystrophy
autosomal recessive Emery-Dreifuss muscular dystrophy 3,An Emery-Dreifuss muscular dystrophy that has_material_basis_in an autosomal recessive mutation of LMNA on chromosome 1q22.,Emery-Dreifuss muscular dystrophy 3,Emery-Dreifuss muscular dystrophy
autosomal dominant Emery-Dreifuss muscular dystrophy 4,An Emery-Dreifuss muscular dystrophy that has_material_basis_in an autosomal dominant mutation of SYNE1 on chromosome 6q25.2.,Emery-Dreifuss muscular dystrophy 4,Emery-Dreifuss muscular dystrophy
autosomal dominant Emery-Dreifuss muscular dystrophy 5,An Emery-Dreifuss muscular dystrophy that has_material_basis_in an autosomal dominant mutation of SYNE2 on chromosome 14q23.2.,Emery-Dreifuss muscular dystrophy 5,Emery-Dreifuss muscular dystrophy
X-linked Emery-Dreifuss muscular dystrophy 6,An Emery-Dreifuss muscular dystrophy that has_material_basis_in an X-linked recessive mutation of FHL1 on chromosome Xq26.3.,XMPMA,Emery-Dreifuss muscular dystrophy
autosomal dominant Emery-Dreifuss muscular dystrophy 7,An Emery-Dreifuss muscular dystrophy that has_material_basis_in an autosomal dominant mutation of TMEM43 on chromosome 3p25.1.,Emery-Dreifuss muscular dystrophy 7,Emery-Dreifuss muscular dystrophy
congenital disorder of glycosylation type IIa,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of MGAT2 on chromosome 14q21.3.,mental retardation,autosomal recessive disease
congenital disorder of glycosylation type IIb,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of MOGS on chromosome 2p13.1.,glucosidase I deficiency\n,autosomal recessive disease
congenital disorder of glycosylation type IIc,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of SLC35C1 on chromosome 11p11.2.,Rambam-Hasharon syndrome,autosomal recessive disease
congenital disorder of glycosylation type IId,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of B4GALT1 on chromosome 9p21.1.,CDGIId\n,autosomal recessive disease
congenital disorder of glycosylation type IIe,A congenital disorder of glycosylation type II that has_material_basis_in a mutation of COG7 on chromosome 16p12.2.,COG7-CDG,autosomal recessive disease
congenital disorder of glycosylation type IIf,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of SLC35A1 on chromosome 6q15.,SLC35A1-CDG,autosomal recessive disease
congenital disorder of glycosylation type IIg,A congenital disorder of glycosylation type II that has_material_basis_in a mutation of COG1 on chromosome 17q25.1.,Congenital disorder of glycosylation type IIg,autosomal recessive disease
congenital disorder of glycosylation type IIh,A congenital disorder of glycosylation type II that has_material_basis_in a mutation of COG8 on chromosome 16q22.1.,Congenital disorder of glycosylation type 2h,autosomal recessive disease
congenital disorder of glycosylation type IIi,A congenital disorder of glycosylation type II that has_material_basis_in a mutation of COG5 on chromosome 7q22.3.,Congenital disorder of glycosylation type 2i,autosomal recessive disease
congenital disorder of glycosylation type IIj,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of COG4 on chromosome 16q22.1.,Congenital disorder of glycosylation type 2j,autosomal recessive disease
congenital disorder of glycosylation type IIk,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of TMEM165 on chromosome 4q12.,TMEM165-CDG,autosomal recessive disease
congenital disorder of glycosylation type IIl,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of COG6 on chromosome 13q14.11.,Congenital disorder of glycosylation type 2l,autosomal recessive disease
congenital disorder of glycosylation type IIm,A congenital disorder of glycosylation type II that is characterized by infantile onset seizures,SLC35A2-CDG,X-linked dominant disease
congenital disorder of glycosylation type IIn,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of SLC39A8 on chromosome 4q24.,SLC39A8-CDG,autosomal recessive disease
congenital disorder of glycosylation type IIo,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of CCDC115 on chromosome 2q21.1.,Congenital disorder of glycosylation type 2o,autosomal recessive disease
congenital disorder of glycosylation type IIp,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of TMEM199 on chromosome 17q11.2.,TMEM199-CDG,autosomal recessive disease
congenital disorder of glycosylation type IIq,A congenital disorder of glycosylation type II that has_material_basis_in an autosomal recessive mutation of COG2 on chromosome 1q42.2.,COG2-related congenital disorder of glycosylation,autosomal recessive disease
hereditary nonpolyposis colorectal cancer type 8,A Lynch syndrome that has_material_basis_in heterozygous deletion of the 3' part of the EPCAM gene and intergenic regions adjacent to the MSH2 gene on chromosome 2p21. This results in transcriptional read-through and silencing of MSH2 in tissues expressing EPCAM.,HNPCC8,Lynch syndrome
Lynch syndrome 1,A Lynch syndrome that has_material_basis_in heterozygous mutations in the MSH2 gene on chromosome 2p21-p16.,HNPCC1,Lynch syndrome
hereditary nonpolyposis colorectal cancer type 5,A Lynch syndrome that has_material_basis_in heterozygous mutation in the MSH6 gene on chromosome 2p16.,HNPCC5,Lynch syndrome
hereditary nonpolyposis colorectal cancer type 6,A Lynch syndrome that has_material_basis_in heterozygous mutation in the TGFBR2 gene on chromosome 3p22.,HNPCC6,Lynch syndrome
hereditary nonpolyposis colorectal cancer type 2,A Lynch syndrome that has_material_basis_in mutations in the MLH1 gene on chromosome 3p22.2.,HNPCC2,Lynch syndrome
hereditary nonpolyposis colorectal cancer type 4,A Lynch syndrome that has_material_basis_in heterozygous mutation in the PMS2 gene on chromosome 7p22.,HNPCC4,Lynch syndrome
hereditary nonpolyposis colorectal cancer type 7,A Lynch syndrome that has_material_basis_in mutation in the MLH3 gene on chromosome 14q24.3.,HNPCC7,Lynch syndrome
primary autosomal recessive microcephaly 15,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the MFSD2A gene on chromosome 1p34.,MCPH15,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 7,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the STIL gene on chromosome 1p33.,MCPH7,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 14,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the SASS6 gene on chromosome 1p21.,MCPH14,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 5,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the ASPM gene on chromosome 1q31.,MCPH5,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 19,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the COPB2 gene on chromosome 3q23.,MCPH19,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 8,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CEP135 gene on chromosome 4q.,MCPH8,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 13,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CENPE gene on chromosome 4q24.,MCPH13,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 12,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CDK6 gene on chromosome 7q21.,MCPH12,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 1,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the MCPH1 gene on chromosome 8p23.,MCPH1,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 3,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CDK5RAP2 gene on chromosome 9q33.,MCPH3,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 11,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the PHC1 gene on chromosome 12p13.,MCPH11,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 17,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CIT gene on chromosome 12q24.,MCPH17,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 16,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the ANKLE2 gene on chromosome 12q24.,MCPH16,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 6,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CENPJ gene on chromosome 13q12.,MCPH6,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 4,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the KNL1 gene on chromosome 15q15.,MCPH4,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 9,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the CEP152 gene on chromosome 15q21.,MCPH9,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 2 with or without cortical malformations,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the WDR62 gene on chromosome 19q13.,MCPH2,primary autosomal recessive microcephaly
primary autosomal recessive microcephaly 10,A primary autosomal recessive microcephaly that has_material_basis_in homozygous or compound heterozygous mutation in the ZNF335 gene on chromosome 20q13.,MCPH10,primary autosomal recessive microcephaly
primary autosomal dominant microcephaly 18,A primary microcephaly that has_material_basis_in heterozygous mutation in the WDFY3 gene on chromosome 4q21.,MCPH18,primary microcephaly
